user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_risk_score,risk_tier
1794,2024-07-31,Basic,199,4.1,4,0,9,14,No,0.28661858232035375,Medium
1479,2024-12-04,Standard,399,11.2,6,1,32,16,Yes,0.28586502178106216,Medium
2652,2023-05-10,Standard,399,19.6,2,0,28,54,No,0.28550214112208416,Medium
2000,2023-02-23,Premium,699,24.6,0,3,18,20,No,0.2853279722585587,Medium
2260,2024-11-13,Premium,699,12.6,3,0,13,27,Yes,0.2853078520521802,Medium
1560,2023-08-04,Standard,399,24.6,5,4,1,54,No,0.2843808717276785,Medium
1755,2024-01-01,Standard,399,11.4,4,5,2,2,No,0.2837059996263764,Medium
1416,2023-01-12,Basic,199,7.4,8,0,16,4,Yes,0.283677508721834,Medium
538,2023-04-24,Basic,199,8.6,0,0,31,42,Yes,0.28342091319316626,Medium
1871,2024-08-08,Basic,199,16.0,3,1,10,25,Yes,0.2833799695213899,Medium
1309,2023-06-25,Basic,199,24.5,8,2,6,23,No,0.2831304149481134,Medium
230,2024-06-11,Standard,399,1.6,3,0,13,20,No,0.28287553607612537,Medium
2451,2024-06-06,Standard,399,7.8,2,1,18,31,No,0.2825619850531339,Medium
2009,2024-04-16,Premium,699,21.8,1,1,22,37,No,0.2825011532262801,Medium
741,2023-03-29,Premium,699,11.3,3,1,10,43,No,0.28248777401015657,Medium
593,2024-09-25,Standard,399,10.0,1,4,2,0,No,0.28181383440337215,Medium
2269,2024-11-12,Premium,699,21.5,2,1,13,24,No,0.2809217115400405,Medium
1810,2023-08-09,Standard,399,11.3,7,1,8,6,No,0.2800996600902984,Medium
276,2023-04-23,Standard,399,20.6,3,0,10,36,No,0.2800938575748718,Medium
2050,2024-12-31,Standard,399,14.4,0,4,21,3,No,0.27973400806418486,Medium
2240,2024-10-14,Basic,199,19.5,6,1,33,10,Yes,0.27940444229654887,Medium
2745,2024-11-13,Basic,199,18.1,4,3,9,11,No,0.27876810360656656,Medium
2541,2023-02-26,Basic,199,11.8,8,1,33,6,Yes,0.27857363009228897,Medium
58,2023-01-02,Premium,699,3.3,3,2,33,2,No,0.2782916003352434,Medium
1879,2023-08-16,Basic,199,20.6,8,1,26,9,No,0.27812145331505744,Medium
2454,2023-02-10,Premium,699,24.6,0,1,28,59,No,0.27746364013415775,Medium
2195,2024-01-07,Basic,199,11.9,2,0,16,44,No,0.27730103664347583,Medium
2061,2023-12-09,Premium,699,13.0,2,1,24,48,No,0.2764551819532067,Medium
789,2024-10-02,Basic,199,17.9,3,0,15,7,Yes,0.27626706241113136,Medium
643,2023-01-11,Standard,399,7.5,0,1,34,40,No,0.2751039164626165,Medium
1172,2023-12-06,Basic,199,11.9,3,1,15,30,No,0.2748026987479266,Medium
2491,2024-04-26,Premium,699,5.2,3,0,33,36,No,0.2738586378043989,Medium
1263,2023-07-16,Standard,399,5.0,0,5,14,11,No,0.2736329844768451,Medium
959,2023-10-12,Basic,199,5.0,5,0,13,5,Yes,0.2735000497473954,Medium
886,2024-09-25,Standard,399,14.2,3,0,1,33,No,0.2729027377795005,Medium
2401,2023-09-14,Standard,399,7.5,0,1,18,28,Yes,0.27192463749535983,Medium
796,2023-12-29,Premium,699,14.1,0,1,21,36,No,0.27175600200441963,Medium
2351,2023-06-11,Premium,699,19.0,6,1,9,10,No,0.27114068162586813,Medium
28,2024-03-17,Standard,399,19.7,6,1,16,6,Yes,0.2703695502397468,Medium
1628,2023-06-01,Standard,399,8.9,1,0,19,26,No,0.2703370641760505,Medium
1505,2024-06-24,Standard,399,5.1,1,2,25,13,No,0.26935356194908117,Medium
1500,2023-06-01,Standard,399,23.2,7,0,11,8,No,0.2692291170344304,Medium
560,2023-07-12,Basic,199,12.6,6,0,11,16,No,0.2677204101549875,Medium
639,2024-12-17,Standard,399,18.5,1,5,26,14,No,0.26720838188138407,Medium
1468,2023-09-09,Standard,399,5.1,3,2,23,12,No,0.2666890162022622,Medium
1732,2024-06-03,Standard,399,17.1,4,0,31,59,No,0.26637784026200384,Medium
1859,2023-11-10,Basic,199,9.4,1,1,12,1,No,0.26597648042572375,Medium
132,2023-09-29,Premium,699,10.5,2,0,10,30,No,0.26516915567291754,Medium
778,2024-05-02,Premium,699,15.4,7,1,1,13,No,0.2641999927906377,Medium
2096,2024-08-26,Basic,199,8.9,5,1,20,19,No,0.26359894051975497,Medium
2777,2024-04-30,Basic,199,22.4,2,0,13,18,No,0.2627054706775459,Medium
2174,2023-05-31,Standard,399,5.4,0,1,32,27,No,0.2627045564716031,Medium
1325,2023-10-01,Premium,699,18.0,2,1,33,24,No,0.26183647170625024,Medium
1734,2023-05-23,Premium,699,23.1,8,1,11,60,No,0.26173448777877645,Medium
448,2024-04-08,Standard,399,20.6,2,0,17,60,No,0.26078321616884265,Medium
1024,2023-06-22,Premium,699,22.7,7,1,15,16,No,0.2607490671376336,Medium
1343,2024-03-20,Basic,199,16.6,7,1,29,8,No,0.26065422443410846,Medium
1756,2023-04-07,Premium,699,13.5,6,1,3,11,Yes,0.26036963828467025,Medium
10,2024-10-17,Premium,699,13.6,3,1,11,29,No,0.2580256260422154,Medium
2358,2023-08-06,Basic,199,10.0,7,0,2,20,No,0.25748182676849557,Medium
1964,2024-03-24,Basic,199,5.0,1,1,25,27,No,0.25672913662106356,Medium
1123,2023-11-21,Standard,399,8.8,2,3,2,1,No,0.25472646474159555,Medium
851,2024-04-04,Standard,399,4.1,6,0,17,18,No,0.2545674222707133,Medium
480,2024-05-17,Standard,399,7.8,1,0,19,25,No,0.2544931413781667,Medium
2303,2024-06-30,Premium,699,20.0,2,0,8,14,No,0.25438034495678524,Medium
1997,2024-11-24,Standard,399,22.2,1,1,6,8,No,0.2542495325105115,Medium
1112,2023-02-19,Standard,399,12.4,2,1,19,50,No,0.25385522929677956,Medium
2584,2023-09-26,Premium,699,11.1,6,0,28,20,No,0.25322258653173735,Medium
1050,2023-06-16,Standard,399,4.9,6,0,17,1,No,0.2530530093229485,Medium
1497,2024-01-13,Premium,699,6.0,1,1,28,46,No,0.25239634751068635,Medium
2054,2023-09-25,Premium,699,13.9,1,1,10,28,Yes,0.2523028735619049,Medium
2529,2024-11-13,Standard,399,19.0,1,0,2,28,No,0.2522191650674654,Medium
1191,2023-02-09,Premium,699,19.8,3,0,6,7,Yes,0.25179466083529445,Medium
2495,2023-02-12,Basic,199,3.3,6,0,8,8,No,0.2515518134688545,Medium
1067,2024-04-19,Premium,699,11.2,8,1,16,5,No,0.25137219772587227,Medium
214,2023-05-08,Basic,199,21.9,8,0,31,45,No,0.25130065572399507,Medium
2755,2023-10-10,Basic,199,21.4,3,0,8,29,No,0.2509025849963443,Medium
404,2023-06-11,Basic,199,15.8,7,0,7,7,No,0.250321291639816,Medium
1699,2024-01-22,Premium,699,8.5,8,0,31,15,No,0.25028936222827725,Medium
1406,2024-03-02,Basic,199,9.4,1,1,10,4,Yes,0.25004879024470933,Medium
1614,2023-04-26,Premium,699,15.2,5,0,3,4,No,0.2497895269930793,Low
664,2024-09-19,Premium,699,5.1,4,1,17,17,No,0.24951241652874748,Low
2607,2024-07-05,Premium,699,12.5,0,1,11,55,No,0.2493801798828412,Low
2382,2024-05-04,Premium,699,15.8,0,0,18,53,No,0.24842100048009128,Low
2294,2023-03-04,Premium,699,5.3,3,1,12,8,No,0.24816012484662878,Low
1298,2024-10-27,Basic,199,24.4,2,0,23,7,No,0.24799300705282673,Low
2498,2024-11-12,Standard,399,5.6,0,5,22,11,No,0.24790627020655326,Low
1440,2024-02-19,Basic,199,7.1,2,0,28,9,Yes,0.24759219432299087,Low
1469,2024-10-04,Premium,699,19.4,0,2,25,5,No,0.2474261756816957,Low
890,2024-05-11,Basic,199,18.6,8,1,7,10,No,0.24689259430488367,Low
2708,2024-04-13,Basic,199,16.9,2,0,27,56,No,0.2468746221123246,Low
1883,2024-02-15,Premium,699,13.8,6,1,10,17,Yes,0.24674755983246793,Low
1417,2024-08-06,Standard,399,14.0,0,1,13,17,Yes,0.2466883496035496,Low
1668,2023-09-11,Basic,199,7.4,0,1,11,40,No,0.24643918908479273,Low
2693,2024-08-06,Basic,199,10.0,0,0,24,26,No,0.24618361353407364,Low
2030,2024-05-21,Basic,199,17.8,4,1,21,15,No,0.24608564763031923,Low
779,2024-09-26,Standard,399,11.3,0,1,27,56,No,0.2453951587350269,Low
849,2024-05-02,Basic,199,19.0,1,0,17,10,No,0.24523784031941276,Low
2579,2023-03-05,Premium,699,9.1,1,3,3,5,No,0.24520317347750925,Low
2511,2023-01-18,Premium,699,5.9,4,0,1,15,Yes,0.24496518776686854,Low
2340,2023-07-23,Premium,699,18.2,1,4,30,3,No,0.24496102833357855,Low
166,2024-03-12,Premium,699,11.7,0,0,20,30,No,0.24468134879851722,Low
552,2023-09-04,Premium,699,21.4,2,0,31,48,No,0.24411032534704583,Low
1005,2024-05-27,Basic,199,23.6,2,1,26,7,No,0.24409987442856124,Low
2593,2024-05-30,Basic,199,7.4,1,0,12,23,No,0.24366855121488176,Low
415,2024-09-14,Standard,399,6.6,1,1,9,35,No,0.24346096246077023,Low
207,2023-06-08,Basic,199,8.9,7,1,14,14,No,0.24305517458949008,Low
433,2023-02-17,Premium,699,3.4,0,1,24,14,No,0.2416106657619242,Low
704,2024-12-19,Premium,699,23.3,0,0,22,22,No,0.24135339663296743,Low
809,2023-12-13,Basic,199,14.6,2,0,19,19,No,0.2400590647037227,Low
2287,2024-04-05,Basic,199,6.8,6,0,3,17,No,0.23996075637617548,Low
1380,2023-07-04,Standard,399,11.8,2,1,12,36,No,0.23953200771678582,Low
481,2024-10-02,Basic,199,9.3,6,0,4,18,No,0.23948829379447203,Low
735,2024-05-02,Basic,199,11.1,6,1,15,8,No,0.2394384917594021,Low
2606,2024-10-22,Premium,699,11.5,6,1,6,15,No,0.23844866527214548,Low
75,2024-08-21,Standard,399,11.9,0,1,35,53,No,0.2383641518276819,Low
1436,2024-09-10,Standard,399,5.4,5,0,28,20,No,0.23835414363481805,Low
237,2024-01-08,Premium,699,7.2,0,0,28,42,No,0.2382937547243832,Low
1711,2023-10-12,Basic,199,16.1,0,2,29,6,No,0.237605935499538,Low
317,2024-11-07,Premium,699,14.6,5,1,21,19,No,0.2372253946031346,Low
2725,2024-01-03,Standard,399,5.9,2,1,10,45,No,0.2366285095718744,Low
1313,2024-08-28,Basic,199,7.8,3,1,10,38,No,0.2363570888279332,Low
675,2023-08-22,Basic,199,10.8,6,0,22,5,Yes,0.2361337379805226,Low
1742,2024-05-28,Standard,399,5.9,2,1,2,23,No,0.23601072987401273,Low
1160,2024-02-16,Basic,199,17.1,8,0,7,18,No,0.23577028532979066,Low
2776,2024-03-29,Premium,699,22.8,2,1,14,9,No,0.23573029521104902,Low
409,2023-05-04,Basic,199,17.2,0,0,34,44,Yes,0.23521825751194875,Low
1387,2024-10-04,Standard,399,12.2,3,0,22,34,No,0.23454806705982206,Low
622,2024-08-10,Standard,399,15.0,6,0,14,15,Yes,0.23417798770801376,Low
2790,2024-06-28,Premium,699,21.7,3,0,31,54,No,0.23417072065194872,Low
189,2024-09-24,Premium,699,7.6,6,0,27,20,Yes,0.23389817574707758,Low
945,2023-05-30,Basic,199,13.1,0,2,24,10,No,0.2337833689060426,Low
1411,2024-06-18,Premium,699,17.9,6,1,20,17,No,0.2332898068620043,Low
2388,2024-03-27,Premium,699,5.9,4,2,24,1,No,0.2332496451164316,Low
417,2023-09-04,Premium,699,7.7,0,1,26,31,No,0.2328552672408212,Low
2244,2024-08-31,Standard,399,24.3,7,0,1,8,No,0.2328231299490543,Low
1680,2024-07-29,Basic,199,17.4,6,0,21,17,No,0.2321336764711299,Low
320,2024-07-04,Premium,699,17.6,6,1,21,19,No,0.23196229007157887,Low
422,2023-06-09,Premium,699,7.3,4,0,10,32,No,0.23155761987779463,Low
2778,2023-03-31,Premium,699,19.7,3,1,15,14,No,0.23104983190777015,Low
1454,2023-04-02,Premium,699,16.0,1,0,28,51,No,0.23104675780027242,Low
2549,2024-07-30,Standard,399,12.1,1,1,21,53,Yes,0.2306032571593991,Low
1575,2023-04-14,Premium,699,21.9,1,1,25,50,No,0.23047915111954997,Low
1372,2023-02-22,Basic,199,23.6,4,1,10,17,No,0.23040131317504753,Low
2063,2023-04-20,Standard,399,19.4,3,1,33,7,Yes,0.23039611197816226,Low
2538,2024-06-11,Basic,199,19.2,6,1,12,13,No,0.23037054000340476,Low
1029,2023-09-26,Premium,699,10.7,6,1,13,1,No,0.22933138936526276,Low
2616,2024-05-29,Basic,199,6.4,1,1,21,34,No,0.2284351176014111,Low
46,2023-10-11,Standard,399,12.5,0,0,33,40,No,0.2270423515999606,Low
2263,2024-12-08,Standard,399,24.5,6,4,1,12,No,0.22674909788912642,Low
1547,2024-10-27,Premium,699,21.1,1,0,30,17,No,0.2257235384549018,Low
163,2024-03-07,Standard,399,14.9,0,1,16,16,Yes,0.2246083207263811,Low
522,2023-07-01,Standard,399,8.3,2,0,10,31,Yes,0.2240110409686942,Low
258,2024-04-20,Standard,399,11.6,0,1,20,28,No,0.22348275385376928,Low
1175,2023-06-28,Basic,199,5.4,4,1,2,14,No,0.22297087871430515,Low
1697,2023-01-01,Basic,199,23.3,2,1,6,10,No,0.22290841911384174,Low
482,2023-03-25,Premium,699,5.4,0,1,31,10,No,0.22288085613206976,Low
1347,2023-01-22,Standard,399,12.8,6,1,26,7,No,0.2227838964500996,Low
2267,2023-05-07,Standard,399,8.9,7,1,7,9,No,0.2219634084476444,Low
1066,2023-05-29,Basic,199,20.5,3,0,8,13,No,0.2211031893908017,Low
692,2023-02-20,Premium,699,7.2,7,1,29,20,Yes,0.2206654580205654,Low
1375,2023-10-14,Standard,399,24.6,0,2,21,14,No,0.21986734980046993,Low
2100,2024-10-08,Basic,199,6.7,1,0,31,15,No,0.21935170549061234,Low
378,2023-03-06,Standard,399,10.0,3,1,28,17,No,0.21899730289199168,Low
191,2023-03-20,Basic,199,21.8,5,1,26,21,No,0.21894845973111582,Low
1166,2024-09-09,Premium,699,8.1,8,1,23,9,No,0.2186597630386928,Low
2721,2023-10-13,Basic,199,16.7,2,0,9,16,Yes,0.21790600316970615,Low
1717,2023-07-06,Premium,699,14.4,7,0,6,7,No,0.21769498311232677,Low
2323,2023-05-06,Premium,699,5.0,1,0,34,17,No,0.21745115628286163,Low
450,2024-01-17,Basic,199,20.8,3,1,4,12,No,0.21733446590257124,Low
2277,2023-04-20,Premium,699,20.1,6,0,34,4,No,0.2172518835692545,Low
1710,2023-05-03,Premium,699,21.8,2,0,12,26,No,0.2164089308053679,Low
2497,2024-03-17,Basic,199,23.2,3,0,13,18,No,0.21593827735606388,Low
2016,2024-08-29,Basic,199,21.3,3,1,12,25,No,0.21540053331707562,Low
175,2023-08-06,Premium,699,24.2,4,2,4,6,No,0.21448770148948862,Low
1008,2023-10-09,Premium,699,23.4,3,1,16,6,No,0.21383915600166964,Low
543,2024-04-12,Standard,399,9.6,5,1,6,7,No,0.21382007874924522,Low
1933,2024-10-10,Basic,199,6.9,3,1,12,22,No,0.21345146801515227,Low
2732,2024-07-08,Premium,699,5.8,0,2,34,15,No,0.21282649360922395,Low
557,2024-07-27,Standard,399,9.4,0,1,22,54,No,0.21195760536169508,Low
1391,2024-09-22,Standard,399,24.8,3,0,11,18,No,0.21142905490673475,Low
2337,2023-08-02,Premium,699,24.8,4,1,4,13,No,0.2113919709386895,Low
2206,2023-09-24,Premium,699,20.9,4,1,5,4,No,0.21138523412911864,Low
1877,2023-10-30,Basic,199,6.1,7,0,7,7,No,0.21078906803257824,Low
2756,2023-10-20,Basic,199,9.5,1,2,16,11,No,0.21078142030643907,Low
1220,2024-09-13,Standard,399,12.0,4,1,9,10,No,0.21046947585515657,Low
1284,2023-07-14,Basic,199,23.9,0,2,21,3,No,0.20977371425442287,Low
2172,2024-01-12,Premium,699,3.6,0,1,32,4,No,0.20894511796490403,Low
1526,2024-10-17,Standard,399,19.5,7,0,34,17,No,0.20881007584433664,Low
467,2024-03-23,Standard,399,8.7,5,1,7,10,No,0.20814582561106695,Low
1571,2024-10-06,Basic,199,11.1,8,1,11,5,No,0.20770133380371184,Low
2314,2023-06-01,Premium,699,18.9,4,1,19,5,No,0.20769841412739945,Low
2746,2023-02-05,Basic,199,13.5,3,1,24,16,No,0.20736367451525492,Low
1414,2024-03-10,Premium,699,20.8,2,0,26,51,No,0.20729805137835658,Low
1401,2024-07-25,Premium,699,6.3,0,1,6,54,Yes,0.2068151419265219,Low
1994,2024-04-29,Premium,699,22.8,1,0,10,8,No,0.20662793512769273,Low
286,2024-06-27,Basic,199,15.6,3,1,7,3,No,0.2057880422324772,Low
333,2024-05-15,Premium,699,11.8,5,1,32,8,No,0.20561048990709507,Low
100,2023-07-03,Standard,399,15.1,1,1,34,18,No,0.20538142455615369,Low
1801,2024-09-15,Premium,699,8.9,4,1,5,14,Yes,0.2049714938422999,Low
2227,2024-07-02,Basic,199,0.6,0,0,26,51,No,0.2047403236661919,Low
2442,2023-07-27,Standard,399,8.5,7,0,6,20,No,0.20426153487338936,Low
2507,2023-06-15,Basic,199,24.8,0,3,10,7,No,0.203595958293894,Low
2014,2023-09-27,Basic,199,5.0,0,0,29,11,No,0.20311013140643003,Low
337,2023-01-13,Premium,699,16.7,0,0,31,34,No,0.20305950424118435,Low
314,2024-08-31,Basic,199,15.6,0,1,27,13,Yes,0.2028732497205108,Low
2739,2023-05-01,Standard,399,11.6,2,1,11,24,Yes,0.20249413637283564,Low
589,2024-12-20,Basic,199,21.7,6,0,14,13,No,0.20248791285548193,Low
2657,2024-03-05,Basic,199,17.4,7,1,11,5,Yes,0.2008851422930316,Low
1730,2024-04-12,Standard,399,11.9,2,0,11,28,No,0.20002369532249673,Low
2033,2024-03-03,Premium,699,9.6,7,0,9,1,No,0.19972313469409506,Low
17,2024-04-09,Premium,699,19.3,5,0,18,18,No,0.19868077908051365,Low
1673,2024-07-28,Standard,399,9.7,6,0,31,14,No,0.19867045085752186,Low
1557,2023-05-04,Premium,699,11.9,6,1,7,1,No,0.19810963200971232,Low
898,2024-06-18,Premium,699,14.7,8,1,11,5,No,0.19736702379707913,Low
1565,2023-06-12,Premium,699,14.8,6,0,23,2,Yes,0.1972828375041207,Low
1747,2024-08-11,Premium,699,16.6,6,0,7,10,No,0.19728011537007611,Low
2162,2023-06-30,Premium,699,6.2,1,4,5,3,No,0.19675945492051983,Low
2231,2023-09-22,Premium,699,23.7,0,0,16,8,No,0.1966710031905805,Low
1171,2024-10-16,Basic,199,22.0,0,3,30,14,No,0.19614077173178415,Low
2733,2023-07-27,Standard,399,15.7,6,1,5,9,No,0.19544740121318663,Low
1072,2023-11-20,Premium,699,6.2,0,4,32,1,No,0.19519214154746503,Low
1332,2024-12-20,Basic,199,0.8,3,5,26,0,No,0.19472310410611818,Low
2161,2023-06-20,Standard,399,21.5,4,1,10,14,No,0.19436254434677727,Low
348,2023-03-19,Premium,699,12.8,5,0,6,6,No,0.19419799190646939,Low
668,2024-10-07,Basic,199,12.1,0,1,10,26,No,0.1937056095413054,Low
2139,2024-03-13,Premium,699,13.0,6,1,18,17,Yes,0.1932831020791994,Low
103,2024-05-04,Standard,399,11.3,2,0,31,16,No,0.19291852332637593,Low
2494,2024-11-20,Premium,699,10.5,2,0,30,7,No,0.19257467578296275,Low
2594,2024-07-03,Standard,399,20.0,6,0,35,0,No,0.19139628278447268,Low
2298,2024-03-21,Basic,199,19.2,3,0,6,9,No,0.19099784291485236,Low
261,2024-01-29,Basic,199,11.5,2,0,18,3,No,0.1909146682288028,Low
255,2024-10-18,Premium,699,21.1,0,0,22,5,Yes,0.19048995100522767,Low
1025,2023-06-24,Basic,199,15.6,4,1,26,5,No,0.18994632783690274,Low
2564,2023-04-26,Standard,399,10.9,1,0,5,19,Yes,0.18979761839804432,Low
691,2024-04-11,Standard,399,21.4,2,1,13,18,No,0.1897233580725085,Low
218,2024-04-28,Premium,699,19.9,2,0,22,18,No,0.18905952371616022,Low
825,2023-11-21,Standard,399,15.6,7,1,25,13,No,0.1888742455983665,Low
1087,2023-12-16,Standard,399,19.3,0,1,27,53,No,0.1887570002447555,Low
461,2024-12-15,Basic,199,9.2,2,1,25,15,No,0.18871885812033146,Low
2425,2023-07-20,Premium,699,12.9,2,1,28,20,No,0.18798330045051,Low
1464,2023-05-10,Standard,399,13.2,6,1,21,6,No,0.18780086837332982,Low
1185,2024-04-07,Standard,399,14.7,0,1,18,14,No,0.18664248400218392,Low
1165,2024-06-09,Basic,199,20.0,0,1,9,19,No,0.18655126087683183,Low
852,2023-12-29,Standard,399,24.1,0,0,21,58,No,0.18636439892535445,Low
1618,2023-04-19,Basic,199,9.5,4,1,11,58,No,0.18612527367439033,Low
2559,2023-06-06,Basic,199,11.6,4,1,18,4,No,0.18603623862750715,Low
2759,2024-11-28,Premium,699,5.9,7,1,27,6,No,0.18602052574570405,Low
1317,2024-03-20,Premium,699,15.3,6,1,33,20,No,0.18600689790582278,Low
2188,2023-03-09,Basic,199,24.8,2,0,1,16,No,0.1855362299137313,Low
2486,2024-02-08,Premium,699,16.9,5,1,24,15,No,0.18524313631073255,Low
26,2023-10-13,Premium,699,6.1,0,2,4,4,No,0.18358717117565668,Low
1437,2024-07-12,Standard,399,17.7,7,0,14,17,No,0.18318026647806684,Low
956,2024-03-17,Basic,199,10.9,1,0,6,1,No,0.1817585330926773,Low
1418,2023-11-13,Premium,699,14.3,7,0,3,3,No,0.18090210699982806,Low
923,2024-12-10,Premium,699,17.9,4,1,11,11,No,0.1804506776921925,Low
1259,2023-12-19,Premium,699,18.5,1,0,20,40,No,0.1803538163159563,Low
2561,2024-08-10,Premium,699,7.2,8,1,27,0,No,0.17996456392252377,Low
2702,2024-03-07,Basic,199,0.9,0,4,5,2,No,0.17980302728852218,Low
2704,2023-04-01,Standard,399,6.7,0,1,33,56,No,0.17976907095970399,Low
1923,2024-04-04,Standard,399,12.7,6,0,29,10,Yes,0.17918070689160734,Low
521,2024-08-06,Premium,699,10.6,2,1,20,12,No,0.17661405182069279,Low
1498,2023-04-24,Premium,699,23.4,0,2,1,56,No,0.175290646639543,Low
1189,2023-09-29,Standard,399,8.3,6,0,32,11,No,0.17350191079133373,Low
1745,2024-03-07,Standard,399,17.0,7,0,25,16,No,0.17319942495537827,Low
1079,2023-09-25,Standard,399,6.3,8,0,20,1,No,0.17315804535916635,Low
411,2023-05-17,Basic,199,9.5,4,1,21,24,No,0.17296949295723296,Low
2113,2023-03-30,Standard,399,12.9,3,1,26,7,Yes,0.17231511047005849,Low
939,2023-10-24,Standard,399,14.1,2,1,12,11,No,0.17140205355843524,Low
2370,2023-10-29,Premium,699,16.1,3,1,25,21,No,0.17112993291685805,Low
268,2023-12-14,Premium,699,20.7,1,1,18,6,No,0.1707517086749874,Low
1825,2024-01-27,Premium,699,7.7,5,0,17,20,No,0.1704546961853508,Low
463,2024-09-08,Standard,399,8.1,7,0,35,5,Yes,0.16878068075318564,Low
2186,2023-05-17,Basic,199,7.3,3,0,25,2,No,0.1686036161374191,Low
1448,2023-07-12,Premium,699,16.2,1,0,29,13,No,0.16851463933122457,Low
1580,2023-12-04,Standard,399,8.7,0,1,13,13,No,0.16804734250505388,Low
1735,2023-05-25,Basic,199,19.8,0,0,22,19,No,0.16804463296449298,Low
1589,2023-10-17,Premium,699,20.4,1,0,16,8,No,0.16734012690488015,Low
702,2024-12-08,Premium,699,10.2,3,0,8,2,No,0.16575062046362574,Low
1988,2023-03-29,Standard,399,18.5,0,5,34,6,No,0.16561030014691855,Low
1371,2023-10-26,Premium,699,14.0,2,1,18,2,No,0.16505955660846036,Low
458,2023-08-13,Standard,399,8.4,4,1,33,1,No,0.16491000852406526,Low
2252,2024-07-17,Premium,699,14.8,1,1,14,3,No,0.16478204880513525,Low
1723,2024-01-30,Premium,699,20.8,2,0,29,60,No,0.16402531353125688,Low
1384,2023-10-02,Basic,199,19.2,0,1,1,15,No,0.16363137647616435,Low
1751,2024-12-25,Standard,399,19.1,1,1,35,0,No,0.16272974674885232,Low
1062,2024-09-10,Standard,399,8.9,2,1,17,11,Yes,0.1616164895575025,Low
11,2023-11-20,Premium,699,5.9,5,0,36,14,No,0.16153939892416078,Low
1869,2024-11-08,Premium,699,13.2,4,1,34,20,No,0.1609784363599974,Low
2548,2024-03-04,Standard,399,13.7,0,0,1,16,No,0.16086023189493287,Low
2339,2024-04-10,Standard,399,20.3,1,0,15,6,No,0.1604260482716324,Low
2508,2023-03-04,Standard,399,14.2,4,0,15,10,No,0.16025400411917856,Low
2767,2024-10-23,Standard,399,5.3,0,0,13,17,No,0.16021790310941833,Low
1577,2024-08-12,Standard,399,17.7,1,1,25,18,Yes,0.16013942114008964,Low
1960,2023-06-21,Premium,699,3.3,7,0,8,11,No,0.15996265366326104,Low
792,2023-12-16,Standard,399,12.9,5,0,20,7,No,0.15963764432651936,Low
2785,2023-08-10,Standard,399,8.4,4,1,13,9,Yes,0.15951224235317513,Low
506,2023-08-08,Standard,399,7.5,6,0,6,10,No,0.15943787936016227,Low
974,2024-05-24,Standard,399,7.3,7,0,33,7,No,0.15867950683959312,Low
316,2023-08-28,Basic,199,5.8,0,1,35,32,No,0.15799379022154506,Low
1002,2023-10-12,Standard,399,5.4,4,1,3,1,No,0.1578657349365521,Low
1731,2024-09-07,Premium,699,18.4,7,1,28,16,No,0.1575383126216507,Low
678,2023-04-08,Premium,699,16.7,1,1,16,10,No,0.15713302839584575,Low
604,2023-08-15,Standard,399,24.0,2,0,21,20,No,0.15633652407818963,Low
1486,2023-12-03,Standard,399,19.6,1,0,10,20,No,0.15562775991900574,Low
877,2024-09-22,Premium,699,21.0,1,0,11,7,No,0.15457764201157773,Low
172,2023-04-06,Standard,399,17.3,7,0,10,5,No,0.15427507458775552,Low
473,2023-12-25,Premium,699,11.4,4,1,22,15,No,0.1535281241972966,Low
451,2023-07-22,Premium,699,14.8,4,0,6,1,No,0.15307892451419194,Low
501,2024-02-18,Standard,399,13.1,2,0,4,19,No,0.15239432375270018,Low
1806,2023-09-30,Premium,699,6.1,7,1,16,2,No,0.15233124601781511,Low
703,2024-12-03,Standard,399,9.6,1,1,10,10,No,0.1515729396083676,Low
1629,2023-06-20,Premium,699,16.0,3,1,32,56,No,0.15156619886956713,Low
2516,2024-02-27,Premium,699,19.3,8,0,4,2,Yes,0.1505624759290526,Low
2493,2024-12-04,Standard,399,16.0,2,0,4,13,No,0.14989618333683932,Low
1074,2024-04-25,Standard,399,17.6,0,1,29,18,No,0.14968552349569356,Low
1235,2023-05-08,Premium,699,12.8,0,1,15,1,No,0.14889739021959025,Low
2797,2024-11-20,Standard,399,11.0,4,0,6,4,No,0.14866002969842457,Low
780,2024-10-30,Premium,699,20.6,3,0,36,11,No,0.14780611118742007,Low
2109,2024-09-11,Standard,399,18.0,1,0,15,10,No,0.14750020744180264,Low
